TEST,ANSWER,TIME
local_tests/generated\500.txt,1,0.11087203025817871
local_tests/generated\501.txt,5,0.12478327751159668
local_tests/generated\502.txt,6,0.13329029083251953
local_tests/generated\503.txt,9,0.12222480773925781
local_tests/generated\504.txt,2,0.11319327354431152
local_tests/generated\505.txt,6,0.15000104904174805
local_tests/generated\506.txt,3,0.11759638786315918
local_tests/generated\507.txt,8,0.13049912452697754
local_tests/generated\508.txt,-1,0.11159610748291016
local_tests/generated\509.txt,-1,0.12499451637268066
local_tests/generated\510.txt,6,0.13219785690307617
local_tests/generated\511.txt,11,0.11746025085449219
local_tests/generated\512.txt,10,0.11799383163452148
local_tests/generated\513.txt,4,0.1397547721862793
local_tests/generated\514.txt,10,0.14099931716918945
local_tests/generated\515.txt,2,0.12685847282409668
local_tests/generated\516.txt,-1,0.1309964656829834
local_tests/generated\517.txt,2,0.11786961555480957
local_tests/generated\518.txt,5,0.1389906406402588
local_tests/generated\519.txt,6,0.11199712753295898
local_tests/generated\520.txt,9,0.1747443675994873
local_tests/generated\521.txt,-1,0.13798260688781738
local_tests/generated\522.txt,12,0.13099193572998047
local_tests/generated\523.txt,11,0.13299250602722168
local_tests/generated\524.txt,12,0.15214824676513672
local_tests/generated\525.txt,8,0.1359882354736328
local_tests/generated\526.txt,6,0.11929917335510254
local_tests/generated\527.txt,3,0.14502978324890137
local_tests/generated\528.txt,15,0.11798763275146484
local_tests/generated\529.txt,11,0.1287546157836914
local_tests/generated\530.txt,5,0.11299347877502441
local_tests/generated\531.txt,3,0.12182450294494629
local_tests/generated\532.txt,16,0.13273000717163086
local_tests/generated\533.txt,6,0.11730408668518066
local_tests/generated\534.txt,-1,0.1127467155456543
local_tests/generated\535.txt,8,0.13187074661254883
local_tests/generated\536.txt,9,0.1222536563873291
local_tests/generated\537.txt,4,0.12821245193481445
local_tests/generated\538.txt,8,0.1615161895751953
local_tests/generated\539.txt,8,0.14269590377807617
local_tests/generated\540.txt,10,0.13132643699645996
local_tests/generated\541.txt,11,0.1415560245513916
local_tests/generated\542.txt,8,0.14003562927246094
local_tests/generated\543.txt,12,0.15378975868225098
local_tests/generated\544.txt,8,0.14599967002868652
local_tests/generated\545.txt,-1,0.12863469123840332
local_tests/generated\546.txt,3,0.09689569473266602
local_tests/generated\547.txt,9,0.1250615119934082
local_tests/generated\548.txt,-1,0.1567823886871338
local_tests/generated\549.txt,-1,0.13495469093322754
local_tests/generated\550.txt,7,0.11185765266418457
local_tests/generated\551.txt,2,0.11599278450012207
local_tests/generated\552.txt,6,0.10605931282043457
local_tests/generated\553.txt,6,0.11899733543395996
local_tests/generated\554.txt,6,0.10658955574035645
local_tests/generated\555.txt,4,0.1150047779083252
local_tests/generated\556.txt,3,0.1656632423400879
local_tests/generated\557.txt,3,0.13875555992126465
local_tests/generated\558.txt,7,0.14591526985168457
local_tests/generated\559.txt,10,0.16240906715393066
local_tests/generated\560.txt,15,0.14844179153442383
local_tests/generated\561.txt,7,0.11099815368652344
local_tests/generated\562.txt,4,0.12760591506958008
local_tests/generated\563.txt,10,0.1259925365447998
local_tests/generated\564.txt,5,0.13825774192810059
local_tests/generated\565.txt,12,0.11499333381652832
local_tests/generated\566.txt,3,0.13592290878295898
local_tests/generated\567.txt,7,0.13199496269226074
local_tests/generated\568.txt,8,0.1257765293121338
local_tests/generated\569.txt,11,0.12760400772094727
local_tests/generated\570.txt,-1,0.11798977851867676
local_tests/generated\571.txt,6,0.13399338722229004
local_tests/generated\572.txt,1,0.13199496269226074
local_tests/generated\573.txt,14,0.13193678855895996
local_tests/generated\574.txt,9,0.11499285697937012
local_tests/generated\575.txt,7,0.11365461349487305
local_tests/generated\576.txt,7,0.12292122840881348
local_tests/generated\577.txt,9,0.1006319522857666
local_tests/generated\578.txt,10,0.12000441551208496
local_tests/generated\579.txt,10,0.10820651054382324
local_tests/generated\580.txt,5,0.12300395965576172
local_tests/generated\581.txt,6,0.13260960578918457
local_tests/generated\582.txt,13,0.13499665260314941
local_tests/generated\583.txt,-1,0.11799407005310059
local_tests/generated\584.txt,11,0.11670708656311035
local_tests/generated\585.txt,11,0.11299419403076172
local_tests/generated\586.txt,15,0.11958003044128418
local_tests/generated\587.txt,3,0.13899946212768555
local_tests/generated\588.txt,-1,0.14910244941711426
local_tests/generated\589.txt,6,0.12799453735351562
local_tests/generated\590.txt,10,0.12276458740234375
local_tests/generated\591.txt,14,0.14600086212158203
local_tests/generated\592.txt,11,0.125990629196167
local_tests/generated\593.txt,11,0.11200189590454102
local_tests/generated\594.txt,14,0.18199586868286133
local_tests/generated\595.txt,7,0.12180209159851074
local_tests/generated\596.txt,5,0.11200141906738281
local_tests/generated\597.txt,9,0.14555954933166504
local_tests/generated\598.txt,13,0.13035798072814941
local_tests/generated\599.txt,-1,0.1391761302947998
local_tests/generated\600.txt,15,0.1433393955230713
local_tests/generated\601.txt,1,0.15008020401000977
local_tests/generated\602.txt,9,0.14580059051513672
local_tests/generated\603.txt,7,0.13354039192199707
local_tests/generated\604.txt,11,0.14589524269104004
local_tests/generated\605.txt,8,0.12581133842468262
local_tests/generated\606.txt,12,0.1346876621246338
local_tests/generated\607.txt,4,0.11889958381652832
local_tests/generated\608.txt,4,0.14199495315551758
local_tests/generated\609.txt,13,0.12699651718139648
local_tests/generated\610.txt,4,0.13079071044921875
local_tests/generated\611.txt,8,0.1419985294342041
local_tests/generated\612.txt,-1,0.14822936058044434
local_tests/generated\613.txt,7,0.12641692161560059
local_tests/generated\614.txt,14,0.1559925079345703
local_tests/generated\615.txt,9,0.14582300186157227
local_tests/generated\616.txt,11,0.1336824893951416
local_tests/generated\617.txt,7,0.14435911178588867
local_tests/generated\618.txt,3,0.1296095848083496
local_tests/generated\619.txt,-1,0.11689424514770508
local_tests/generated\620.txt,11,0.14257049560546875
local_tests/generated\621.txt,12,0.1276538372039795
local_tests/generated\622.txt,6,0.1344904899597168
local_tests/generated\623.txt,3,0.14930415153503418
local_tests/generated\624.txt,5,0.1396939754486084
local_tests/generated\625.txt,6,0.13083195686340332
local_tests/generated\626.txt,1,0.17229199409484863
local_tests/generated\627.txt,6,0.14858627319335938
local_tests/generated\628.txt,10,0.163590669631958
local_tests/generated\629.txt,8,0.13398957252502441
local_tests/generated\630.txt,12,0.1677231788635254
local_tests/generated\631.txt,10,0.19601225852966309
local_tests/generated\632.txt,13,0.12699580192565918
local_tests/generated\633.txt,19,0.12696194648742676
local_tests/generated\634.txt,15,0.11659717559814453
local_tests/generated\635.txt,2,0.13464879989624023
local_tests/generated\636.txt,8,0.12433075904846191
local_tests/generated\637.txt,6,0.12767767906188965
local_tests/generated\638.txt,-1,0.13454675674438477
local_tests/generated\639.txt,7,0.12924814224243164
local_tests/generated\640.txt,13,0.12599730491638184
local_tests/generated\641.txt,-1,0.14899134635925293
local_tests/generated\642.txt,5,0.1680469512939453
local_tests/generated\643.txt,-1,0.14069795608520508
local_tests/generated\644.txt,5,0.13910508155822754
local_tests/generated\645.txt,8,0.11899757385253906
local_tests/generated\646.txt,8,0.1356520652770996
local_tests/generated\647.txt,12,0.15512895584106445
local_tests/generated\648.txt,8,0.13782167434692383
local_tests/generated\649.txt,11,0.1373293399810791
local_tests/generated\650.txt,12,0.1340014934539795
local_tests/generated\651.txt,4,0.15584826469421387
local_tests/generated\652.txt,5,0.1158456802368164
local_tests/generated\653.txt,1,0.13942408561706543
local_tests/generated\654.txt,-1,0.12166619300842285
local_tests/generated\655.txt,2,0.12199735641479492
local_tests/generated\656.txt,5,0.11615920066833496
local_tests/generated\657.txt,14,0.10697793960571289
local_tests/generated\658.txt,7,0.1298987865447998
local_tests/generated\659.txt,15,0.10900187492370605
local_tests/generated\660.txt,14,0.12083315849304199
local_tests/generated\661.txt,7,0.10700082778930664
local_tests/generated\662.txt,4,0.12799763679504395
local_tests/generated\663.txt,14,0.12898612022399902
local_tests/generated\664.txt,11,0.13270258903503418
local_tests/generated\665.txt,5,0.1479940414428711
local_tests/generated\666.txt,12,0.10254597663879395
local_tests/generated\667.txt,2,0.11542487144470215
local_tests/generated\668.txt,1,0.2059941291809082
local_tests/generated\669.txt,5,0.1354055404663086
local_tests/generated\670.txt,14,0.11497735977172852
local_tests/generated\671.txt,5,0.10180449485778809
local_tests/generated\672.txt,12,0.13250231742858887
local_tests/generated\673.txt,10,0.10960125923156738
local_tests/generated\674.txt,10,0.12699460983276367
local_tests/generated\675.txt,10,0.14443445205688477
local_tests/generated\676.txt,13,0.15499377250671387
local_tests/generated\677.txt,11,0.11291003227233887
local_tests/generated\678.txt,5,0.11899614334106445
local_tests/generated\679.txt,1,0.1159975528717041
local_tests/generated\680.txt,-1,0.10860848426818848
local_tests/generated\681.txt,8,0.1269979476928711
local_tests/generated\682.txt,14,0.12604951858520508
local_tests/generated\683.txt,10,0.13700342178344727
local_tests/generated\684.txt,-1,0.13669967651367188
local_tests/generated\685.txt,12,0.15467119216918945
local_tests/generated\686.txt,-1,0.16063642501831055
local_tests/generated\687.txt,-1,0.21700382232666016
local_tests/generated\688.txt,11,0.1424267292022705
local_tests/generated\689.txt,8,0.1069951057434082
local_tests/generated\690.txt,4,0.11433935165405273
local_tests/generated\691.txt,-1,0.1429142951965332
local_tests/generated\692.txt,13,0.11857295036315918
local_tests/generated\693.txt,5,0.13866901397705078
local_tests/generated\694.txt,15,0.12871384620666504
local_tests/generated\695.txt,9,0.39017701148986816
local_tests/generated\696.txt,9,0.5307378768920898
local_tests/generated\697.txt,11,0.1761617660522461
local_tests/generated\698.txt,12,0.21626067161560059
local_tests/generated\699.txt,-1,0.23968052864074707
local_tests/generated\700.txt,15,0.21019959449768066
local_tests/generated\701.txt,9,0.25121545791625977
local_tests/generated\702.txt,8,0.25231218338012695
local_tests/generated\703.txt,-1,0.2469923496246338
local_tests/generated\704.txt,9,0.16265153884887695
local_tests/generated\705.txt,-1,0.1914684772491455
local_tests/generated\706.txt,10,0.15672612190246582
local_tests/generated\707.txt,6,0.26749420166015625
local_tests/generated\708.txt,12,0.15335845947265625
local_tests/generated\709.txt,8,0.1599123477935791
local_tests/generated\710.txt,12,0.16808629035949707
local_tests/generated\711.txt,7,0.15601325035095215
local_tests/generated\712.txt,11,0.24625849723815918
local_tests/generated\713.txt,1,0.20061731338500977
local_tests/generated\714.txt,3,0.14298653602600098
local_tests/generated\715.txt,6,0.24004077911376953
local_tests/generated\716.txt,5,0.2394249439239502
local_tests/generated\717.txt,10,0.20252609252929688
local_tests/generated\718.txt,13,0.191605806350708
local_tests/generated\719.txt,15,0.13808679580688477
local_tests/generated\720.txt,11,0.17156171798706055
local_tests/generated\721.txt,2,0.10132312774658203
local_tests/generated\722.txt,11,0.12100529670715332
local_tests/generated\723.txt,8,0.23403286933898926
local_tests/generated\724.txt,10,0.23405766487121582
local_tests/generated\725.txt,2,0.17194509506225586
local_tests/generated\726.txt,12,0.15524744987487793
local_tests/generated\727.txt,4,0.13319993019104004
local_tests/generated\728.txt,8,0.13669681549072266
local_tests/generated\729.txt,-1,0.15479612350463867
local_tests/generated\730.txt,6,0.1634213924407959
local_tests/generated\731.txt,10,0.18837594985961914
local_tests/generated\732.txt,6,0.12601876258850098
local_tests/generated\733.txt,5,0.14461755752563477
local_tests/generated\734.txt,11,0.13377118110656738
local_tests/generated\735.txt,4,0.152984619140625
local_tests/generated\736.txt,-1,0.1370105743408203
local_tests/generated\737.txt,2,0.13335251808166504
local_tests/generated\738.txt,12,0.13420510292053223
local_tests/generated\739.txt,7,0.11886787414550781
local_tests/generated\740.txt,4,0.13249921798706055
local_tests/generated\741.txt,14,0.16898655891418457
local_tests/generated\742.txt,10,0.27271437644958496
local_tests/generated\743.txt,2,0.12030625343322754
local_tests/generated\744.txt,14,0.13300085067749023
local_tests/generated\745.txt,9,0.1222074031829834
local_tests/generated\746.txt,11,0.1477210521697998
local_tests/generated\747.txt,10,0.1490001678466797
local_tests/generated\748.txt,1,0.28586697578430176
local_tests/generated\749.txt,8,0.17505550384521484
local_tests/generated\750.txt,11,0.13324475288391113
local_tests/generated\751.txt,15,0.15746569633483887
local_tests/generated\752.txt,12,0.29915571212768555
local_tests/generated\753.txt,10,0.2315502166748047
local_tests/generated\754.txt,12,0.3122243881225586
local_tests/generated\755.txt,11,0.20195627212524414
local_tests/generated\756.txt,4,0.15047979354858398
local_tests/generated\757.txt,4,0.26891255378723145
local_tests/generated\758.txt,8,0.13738703727722168
local_tests/generated\759.txt,4,0.17966794967651367
local_tests/generated\760.txt,10,0.13934993743896484
local_tests/generated\761.txt,13,0.1850736141204834
local_tests/generated\762.txt,9,0.1409931182861328
local_tests/generated\763.txt,4,0.22529077529907227
local_tests/generated\764.txt,6,0.16087770462036133
local_tests/generated\765.txt,-1,0.12119650840759277
local_tests/generated\766.txt,17,0.15999102592468262
local_tests/generated\767.txt,10,0.14514684677124023
local_tests/generated\768.txt,7,0.2400071620941162
local_tests/generated\769.txt,13,0.1689925193786621
local_tests/generated\770.txt,15,0.1529676914215088
local_tests/generated\771.txt,-1,0.21403121948242188
local_tests/generated\772.txt,15,0.17601966857910156
local_tests/generated\773.txt,9,0.1973273754119873
local_tests/generated\774.txt,6,0.16724133491516113
local_tests/generated\775.txt,15,0.1378955841064453
local_tests/generated\776.txt,6,0.14138412475585938
local_tests/generated\777.txt,22,0.16045689582824707
local_tests/generated\778.txt,5,0.1715412139892578
local_tests/generated\779.txt,14,0.2151174545288086
local_tests/generated\780.txt,15,0.2022995948791504
local_tests/generated\781.txt,15,0.16614389419555664
local_tests/generated\782.txt,5,0.13723540306091309
local_tests/generated\783.txt,3,0.2991335391998291
local_tests/generated\784.txt,8,0.21749448776245117
local_tests/generated\785.txt,9,0.16089582443237305
local_tests/generated\786.txt,7,0.14590907096862793
local_tests/generated\787.txt,4,0.15375614166259766
local_tests/generated\788.txt,4,0.17121100425720215
local_tests/generated\789.txt,5,0.1263580322265625
local_tests/generated\790.txt,2,0.2152419090270996
local_tests/generated\791.txt,6,0.14121627807617188
local_tests/generated\792.txt,8,0.14556431770324707
local_tests/generated\793.txt,4,0.19929718971252441
local_tests/generated\794.txt,12,0.17998647689819336
local_tests/generated\795.txt,10,0.18454694747924805
local_tests/generated\796.txt,10,0.11161518096923828
local_tests/generated\797.txt,6,0.11799144744873047
local_tests/generated\798.txt,6,0.1306753158569336
local_tests/generated\799.txt,7,0.1596076488494873
local_tests/generated\800.txt,2,0.12043380737304688
local_tests/generated\801.txt,-1,0.12399768829345703
local_tests/generated\802.txt,8,0.15450811386108398
local_tests/generated\803.txt,8,0.17299437522888184
local_tests/generated\804.txt,3,0.1169896125793457
local_tests/generated\805.txt,1,0.11000585556030273
local_tests/generated\806.txt,-1,0.20500969886779785
local_tests/generated\807.txt,8,0.12389492988586426
local_tests/generated\808.txt,4,0.14998698234558105
local_tests/generated\809.txt,12,0.10300016403198242
local_tests/generated\810.txt,6,0.1239786148071289
local_tests/generated\811.txt,2,0.12100672721862793
local_tests/generated\812.txt,4,0.09998059272766113
local_tests/generated\813.txt,12,0.14100933074951172
local_tests/generated\814.txt,12,0.13493776321411133
local_tests/generated\815.txt,12,0.1269855499267578
local_tests/generated\816.txt,9,0.1199185848236084
local_tests/generated\817.txt,11,0.13698530197143555
local_tests/generated\818.txt,2,0.12964773178100586
local_tests/generated\819.txt,1,0.11526823043823242
local_tests/generated\820.txt,9,0.14612483978271484
local_tests/generated\821.txt,-1,0.13313627243041992
local_tests/generated\822.txt,3,0.1501305103302002
local_tests/generated\823.txt,12,0.10455989837646484
local_tests/generated\824.txt,-1,0.13821673393249512
local_tests/generated\825.txt,3,0.12187385559082031
local_tests/generated\826.txt,15,0.10664248466491699
local_tests/generated\827.txt,1,0.1060953140258789
local_tests/generated\828.txt,12,0.1271684169769287
local_tests/generated\829.txt,15,0.11530160903930664
local_tests/generated\830.txt,9,0.1409926414489746
local_tests/generated\831.txt,6,0.12061643600463867
local_tests/generated\832.txt,9,0.14868736267089844
local_tests/generated\833.txt,10,0.12899518013000488
local_tests/generated\834.txt,-1,0.13988137245178223
local_tests/generated\835.txt,2,0.15800118446350098
local_tests/generated\836.txt,4,0.11798405647277832
local_tests/generated\837.txt,9,0.13399434089660645
local_tests/generated\838.txt,1,0.10943269729614258
local_tests/generated\839.txt,-1,0.1580040454864502
local_tests/generated\840.txt,11,0.10098576545715332
local_tests/generated\841.txt,9,0.15068817138671875
local_tests/generated\842.txt,6,0.1519925594329834
local_tests/generated\843.txt,8,0.1437063217163086
local_tests/generated\844.txt,5,0.1410067081451416
local_tests/generated\845.txt,3,0.11499834060668945
local_tests/generated\846.txt,-1,0.09999942779541016
local_tests/generated\847.txt,-1,0.11299514770507812
local_tests/generated\848.txt,5,0.10899186134338379
local_tests/generated\849.txt,13,0.13200020790100098
local_tests/generated\850.txt,8,0.1095879077911377
local_tests/generated\851.txt,6,0.11800432205200195
local_tests/generated\852.txt,15,0.12525725364685059
local_tests/generated\853.txt,8,0.14835071563720703
local_tests/generated\854.txt,9,0.14263653755187988
local_tests/generated\855.txt,6,0.14016175270080566
local_tests/generated\856.txt,6,0.133528470993042
local_tests/generated\857.txt,11,0.11601686477661133
local_tests/generated\858.txt,2,0.20232367515563965
local_tests/generated\859.txt,7,0.17011308670043945
local_tests/generated\860.txt,6,0.14047598838806152
local_tests/generated\861.txt,3,0.15488338470458984
local_tests/generated\862.txt,10,0.1559305191040039
local_tests/generated\863.txt,15,0.1629784107208252
local_tests/generated\864.txt,5,0.10825252532958984
local_tests/generated\865.txt,13,0.1316664218902588
local_tests/generated\866.txt,12,0.13036727905273438
local_tests/generated\867.txt,13,0.10755801200866699
local_tests/generated\868.txt,8,0.1179964542388916
local_tests/generated\869.txt,4,0.11994791030883789
local_tests/generated\870.txt,9,0.09280061721801758
local_tests/generated\871.txt,11,0.1296529769897461
local_tests/generated\872.txt,4,0.13100361824035645
local_tests/generated\873.txt,13,0.1244966983795166
local_tests/generated\874.txt,10,0.12111377716064453
local_tests/generated\875.txt,4,0.13625597953796387
local_tests/generated\876.txt,-1,0.1286332607269287
local_tests/generated\877.txt,5,0.11499261856079102
local_tests/generated\878.txt,8,0.15797042846679688
local_tests/generated\879.txt,12,0.11198925971984863
local_tests/generated\880.txt,4,0.10358262062072754
local_tests/generated\881.txt,15,0.13098978996276855
local_tests/generated\882.txt,8,0.11914229393005371
local_tests/generated\883.txt,8,0.11998581886291504
local_tests/generated\884.txt,2,0.12202286720275879
local_tests/generated\885.txt,11,0.12199854850769043
local_tests/generated\886.txt,14,0.1297318935394287
local_tests/generated\887.txt,15,0.11398911476135254
local_tests/generated\888.txt,8,0.132401704788208
local_tests/generated\889.txt,6,0.10917830467224121
local_tests/generated\890.txt,16,0.11463809013366699
local_tests/generated\891.txt,-1,0.10977888107299805
local_tests/generated\892.txt,14,0.1262960433959961
local_tests/generated\893.txt,4,0.09998345375061035
local_tests/generated\894.txt,3,0.08501243591308594
local_tests/generated\895.txt,6,0.08399486541748047
local_tests/generated\896.txt,-1,0.08960247039794922
local_tests/generated\897.txt,15,0.09334564208984375
local_tests/generated\898.txt,12,0.09579849243164062
local_tests/generated\899.txt,15,0.09494709968566895
local_tests/generated\900.txt,12,0.09399843215942383
local_tests/generated\901.txt,10,0.09268593788146973
local_tests/generated\902.txt,12,0.09100127220153809
local_tests/generated\903.txt,14,0.09223437309265137
local_tests/generated\904.txt,13,0.08923172950744629
local_tests/generated\905.txt,18,0.1009974479675293
local_tests/generated\906.txt,15,0.0867455005645752
local_tests/generated\907.txt,14,0.09099483489990234
local_tests/generated\908.txt,10,0.0919950008392334
local_tests/generated\909.txt,10,0.09899592399597168
local_tests/generated\910.txt,13,0.08544039726257324
local_tests/generated\911.txt,10,0.08759737014770508
local_tests/generated\912.txt,3,0.08299016952514648
local_tests/generated\913.txt,-1,0.08900618553161621
local_tests/generated\914.txt,6,0.09000158309936523
local_tests/generated\915.txt,14,0.09299588203430176
local_tests/generated\916.txt,1,0.08080172538757324
local_tests/generated\917.txt,11,0.09699487686157227
local_tests/generated\918.txt,15,0.10399365425109863
local_tests/generated\919.txt,5,0.0829923152923584
local_tests/generated\920.txt,4,0.0829923152923584
local_tests/generated\921.txt,12,0.09658288955688477
local_tests/generated\922.txt,10,0.09198808670043945
local_tests/generated\923.txt,1,0.0872499942779541
local_tests/generated\924.txt,12,0.08462381362915039
local_tests/generated\925.txt,12,0.0881037712097168
local_tests/generated\926.txt,8,0.09383964538574219
local_tests/generated\927.txt,5,0.08058762550354004
local_tests/generated\928.txt,3,0.09499454498291016
local_tests/generated\929.txt,7,0.08972883224487305
local_tests/generated\930.txt,11,0.14599895477294922
local_tests/generated\931.txt,7,0.08758735656738281
local_tests/generated\932.txt,18,0.09399271011352539
local_tests/generated\933.txt,2,0.09595584869384766
local_tests/generated\934.txt,-1,0.11898922920227051
local_tests/generated\935.txt,6,0.08438587188720703
local_tests/generated\936.txt,-1,0.09399175643920898
local_tests/generated\937.txt,10,0.10174226760864258
local_tests/generated\938.txt,23,0.0850515365600586
local_tests/generated\939.txt,11,0.07999730110168457
local_tests/generated\940.txt,1,0.08560752868652344
local_tests/generated\941.txt,15,0.08998727798461914
local_tests/generated\942.txt,10,0.09457802772521973
local_tests/generated\943.txt,4,0.08364510536193848
local_tests/generated\944.txt,15,0.08499026298522949
local_tests/generated\945.txt,6,0.08598828315734863
local_tests/generated\946.txt,3,0.08535885810852051
local_tests/generated\947.txt,13,0.0959177017211914
local_tests/generated\948.txt,11,0.08555436134338379
local_tests/generated\949.txt,3,0.10735440254211426
local_tests/generated\950.txt,15,0.11487364768981934
local_tests/generated\951.txt,7,0.10098838806152344
local_tests/generated\952.txt,12,0.09378194808959961
local_tests/generated\953.txt,10,0.0939936637878418
local_tests/generated\954.txt,13,0.08732461929321289
local_tests/generated\955.txt,10,0.09059619903564453
local_tests/generated\956.txt,4,0.1036081314086914
local_tests/generated\957.txt,7,0.08358621597290039
local_tests/generated\958.txt,14,0.09488368034362793
local_tests/generated\959.txt,-1,0.08298611640930176
local_tests/generated\960.txt,3,0.08759570121765137
local_tests/generated\961.txt,-1,0.08999776840209961
local_tests/generated\962.txt,5,0.07998013496398926
local_tests/generated\963.txt,23,0.11099505424499512
local_tests/generated\964.txt,12,0.08599185943603516
local_tests/generated\965.txt,13,0.0858159065246582
local_tests/generated\966.txt,9,0.09817290306091309
local_tests/generated\967.txt,9,0.09159040451049805
local_tests/generated\968.txt,15,0.08900260925292969
local_tests/generated\969.txt,11,0.09099555015563965
local_tests/generated\970.txt,16,0.08899331092834473
local_tests/generated\971.txt,-1,0.0849924087524414
local_tests/generated\972.txt,2,0.0859980583190918
local_tests/generated\973.txt,2,0.08298897743225098
local_tests/generated\974.txt,3,0.09199738502502441
local_tests/generated\975.txt,4,0.08558201789855957
local_tests/generated\976.txt,2,0.09198474884033203
local_tests/generated\977.txt,11,0.1193993091583252
local_tests/generated\978.txt,9,0.0939950942993164
local_tests/generated\979.txt,10,0.10499382019042969
local_tests/generated\980.txt,6,0.09084391593933105
local_tests/generated\981.txt,4,0.09118795394897461
local_tests/generated\982.txt,11,0.09660911560058594
local_tests/generated\983.txt,12,0.09398794174194336
local_tests/generated\984.txt,2,0.09399819374084473
local_tests/generated\985.txt,10,0.09698963165283203
local_tests/generated\986.txt,7,0.08999490737915039
local_tests/generated\987.txt,12,0.14354681968688965
local_tests/generated\988.txt,5,0.09198760986328125
local_tests/generated\989.txt,9,0.0868375301361084
local_tests/generated\990.txt,6,0.09799385070800781
local_tests/generated\991.txt,10,0.0902090072631836
local_tests/generated\992.txt,11,0.08914732933044434
local_tests/generated\993.txt,2,0.08448195457458496
local_tests/generated\994.txt,10,0.1005563735961914
local_tests/generated\995.txt,4,0.11659526824951172
local_tests/generated\996.txt,10,0.09135603904724121
local_tests/generated\997.txt,9,0.09754467010498047
local_tests/generated\998.txt,3,0.09099483489990234
local_tests/generated\999.txt,12,0.09987449645996094
